"PLAYER_ID","MMR","RANK","WIN","LOSE","TOTAL_MATCHES","WINRATE_PORCENTAGEM"
"1145487570","3372","","35","29","64","54"
"1147416735","2620","41","185","171","356","51"
"1148991024","3257","","19","22","41","46"
"1150818267","3210","54","636","620","1256","50"
"1152681114","2819","35","277","282","559","49"
"1156907893","2820","44","65","73","138","47"
"1157718543","2448","33","243","265","508","47"
"1158414931","3334","61","245","216","461","53"
"1165437948","2883","42","802","739","1541","52"
"1165759720","3327","54","254","219","473","53"
"1168168042","3301","53","277","253","530","52"
"1171640535","3121","32","191","147","338","56"
"1171786046","2156","25","580","556","1136","51"
"1173799779","5729","80","623","524","1147","54"
"1178295275","3173","45","297","275","572","51"
"1178570288","3015","44","371","381","752","49"
"1179001013","2911","45","314","393","707","44"
"1179949600","3407","34","295","267","562","52"
"1180554553","3250","52","316","245","561","56"
"1182859217","3278","42","144","165","309","46"
"1185004783","2518","23","143","197","340","42"
"1192250701","2656","35","534","444","978","54"
"1192412867","2534","61","85","120","205","41"
"1193233398","2769","43","473","462","935","50"
"1193476638","4016","73","185","194","379","48"
"1193526681","3054","43","293","238","531","55"
"1193549512","3429","61","782","744","1526","51"
"1195762773","1783","22","196","176","372","52"
"1197896356","3732","","64","53","117","54"
"1199575043","2797","41","274","280","554","49"
"1200001236","2935","35","376","379","755","49"
"1200253222","2187","","74","74","148","50"
"1201954678","3690","75","124","63","187","66"
"1203159742","3255","51","94","161","255","36"
"1204536769","2892","35","89","80","169","52"
"1205620442","2696","34","78","74","152","51"
"1207289112","2449","32","258","265","523","49"
"1209053584","2869","42","178","216","394","45"
"1209184127","3712","62","142","162","304","46"
"1213087181","3229","44","38","34","72","52"
"1215668959","2738","32","454","438","892","50"
"1216102281","3270","44","181","182","363","49"
"1218009810","2292","33","249","264","513","48"
"1218442058","2535","35","114","83","197","57"
"1219311651","4027","74","208","159","367","56"
"1220783114","2922","35","119","91","210","56"
"1221755332","2345","24","160","194","354","45"
"1225153521","2779","34","51","18","69","73"
"1228281247","2112","25","123","119","242","50"
"1228303581","2444","32","151","150","301","50"
"1228876310","3116","45","111","123","234","47"
"1237876272","2546","25","70","61","131","53"
"1238067962","2529","34","79","68","147","53"
"1239348700","3114","52","109","104","213","51"
"1241798174","3345","44","128","126","254","50"
"1243285143","2483","","36","41","77","46"
"1244793777","3705","80","112","64","176","63"
"1246028002","2745","34","108","105","213","50"
"1247083190","2422","31","107","126","233","45"
"1249020755","3797","80","127","104","231","54"
"1257768065","3473","53","115","145","260","44"
"1257952145","2259","","65","67","132","49"
"1258200156","4558","","20","20","40","50"
"1258826927","3091","","18","21","39","46"
"1259197260","1080","","15","11","26","57"
